,Unnamed: 0,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Матчи 1,Матчи 2,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2
460,460,14898254,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 16:30",18.01.2020 16:30,Аугсбург,3,Боруссия Дортмунд,5,+20°C,солнечно,5.8,4.65,1.57,2.86,1.4,10,10,(190) 7.9,6.8 (164),70%   7,5   50%,20%   2,2   20%,10%   1,3   30%,27,22,11,14,2.7,2.2,1.1,1.4,40%   4,3   30%,60%   6,6   60%,80%   8,8   80%,20%   2,2   20%,10.22,12.4,10.22,10.2,4.89,5.2,4.0,3.7,44.38,57.1,55.63,42.9,5.22,5.2,4.67,2.7,11.29,9.43,13.86,10.29,3.0,1.29,2.71,2.71,1.67,0.6,2.11,1.4,0.11,0.2,0.22,0.0
461,461,14898255,"Бундеслига, 18-й тур, регулярный сезон, 18.01.2020 16:30",18.01.2020 16:30,Кёльн,3,Вольфсбург,1,+24°C,солнечно,3.32,3.3,2.38,1.81,2.11,10,10,(191) 8.0,7.8 (188),30%   3,4   40%,40%   4,2   20%,30%   3,4   40%,13,11,14,11,1.3,1.1,1.4,1.1,30%   3,3   30%,60%   6,5   50%,40%   4,3   30%,60%   6,7   70%,10.63,12.2,10.75,9.3,4.0,5.5,4.25,4.1,47.86,49.5,52.14,50.5,4.63,6.3,6.25,5.2,14.0,17.0,15.17,12.38,3.17,2.38,1.67,1.00,2.5,1.9,1.63,2.0,0.13,0.1,0.38,0.0
462,462,14898253,"Бундеслига, 18-й тур, регулярный сезон, 17.01.2020 21:30",17.01.2020 21:30,Шальке,2,Боруссия М,0,+19°C,солнечно,2.8,3.55,2.59,2.21,1.74,10,10,(168) 7.0,7.1 (171),50%   5,5   50%,30%   3,1   10%,20%   2,4   40%,19,14,13,13,1.9,1.4,1.3,1.3,20%   2,3   30%,70%   7,6   60%,70%   7,6   60%,30%   3,4   40%,10.7,11.78,15.7,11.0,4.9,5.78,6.1,4.33,53.3,54.44,46.7,45.56,4.5,4.89,5.3,3.22,12.25,11.13,13.0,14.25,2.75,2.88,1.5,1.00,1.9,1.56,2.3,2.0,0.1,0.0,0.0,0.11
463,463,14898247,"Бундеслига, 17-й тур, регулярный сезон, 22.12.2019 19:00",22.12.2019 19:00,Падерборн 07,2,Айнтрахт Франкфурт,1,+21°C,солнечно,3.2,4.0,2.16,2.54,1.49,10,10,(92) 3.8,3.8 (92),20%   2,2   20%,20%   2,1   10%,60%   6,7   70%,9,12,17,19,0.9,1.2,1.7,1.9,20%   2,0,30%   3,7   70%,40%   4,7   70%,60%   6,3   30%,10.8,14.89,14.4,10.56,4.1,5.78,5.5,6.0,47.9,53.44,52.1,46.56,4.8,8.44,7.1,5.78,13.2,12.44,10.5,12.33,2.3,1.67,2.6,1.89,2.1,2.56,2.1,2.78,0.0,0.33,0.0,0.33
464,464,14898242,"Бундеслига, 17-й тур, регулярный сезон, 22.12.2019 16:30",22.12.2019 16:30,Фортуна Дюссельдорф,2,Унион Берлин,1,+24°C,солнечно,3.1,3.38,2.45,1.85,2.06,10,10,(114) 4.8,4.8 (114),30%   3,6   60%,20%   2,1   10%,50%   5,3   30%,9,17,22,10,0.9,1.7,2.2,1.0,20%   2,4   40%,30%   3,5   50%,60%   6,5   50%,40%   4,5   50%,9.8,12.2,13.2,11.9,3.2,4.7,5.3,4.4,45.4,43.5,54.6,56.5,4.7,2.6,4.1,4.6,12.4,15.78,13.0,13.44,1.7,2.44,2.1,2.00,2.7,2.2,2.1,1.8,0.0,0.0,0.1,0.0
465,465,14898243,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 19:30",21.12.2019 19:30,Герта,0,Боруссия М,0,+19°C,переменная облачность,2.91,3.54,2.5,2.09,1.71,10,10,(71) 3.0,2.9 (69),30%   3,7   70%,20%   2,0,50%   5,3   30%,13,18,20,12,1.3,1.8,2.0,1.2,20%   2,2   20%,60%   6,7   70%,60%   6,7   70%,40%   4,3   30%,11.6,11.5,14.4,13.1,4.1,5.6,5.4,5.3,46.0,52.5,54.0,47.5,3.6,3.8,5.5,5.0,14.8,11.8,10.9,14.1,1.8,2.50,1.8,1.00,2.3,2.2,1.4,2.5,0.2,0.1,0.1,0.2
466,466,14898239,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 16:30",21.12.2019 16:30,Бавария,2,Вольфсбург,0,+20°C,переменная облачность,1.22,7.2,14.75,3.32,1.31,10,10,(66) 2.8,2.8 (66),70%   7,4   40%,0,1   10%,30%   3,5   50%,31,10,12,14,3.1,1.0,1.2,1.4,40%   4,3   30%,60%   6,4   40%,90%   9,4   40%,10%   1,6   60%,21.1,13.3,8.2,9.7,9.8,5.3,3.5,4.5,65.1,50.8,34.9,49.2,7.4,6.6,2.7,4.2,10.1,17.2,10.8,12.4,3.4,2.30,2.4,0.90,1.6,2.4,1.3,2.0,0.2,0.1,0.1,0.0
467,467,14898240,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 16:30",21.12.2019 16:30,РБ Лейпциг,3,Аугсбург,1,+23°C,солнечно,1.26,6.65,12.25,3.32,1.31,10,10,(90) 3.8,3.8 (90),70%   7,6   60%,30%   3,3   30%,0,1   10%,34,23,13,10,3.4,2.3,1.3,1.0,30%   3,4   40%,70%   7,6   60%,90%   9,7   70%,10%   1,3   30%,17.5,11.33,9.2,11.89,8.1,5.33,3.5,4.56,57.7,43.0,42.3,57.0,7.0,4.22,5.4,5.0,11.3,11.89,9.9,13.44,2.4,2.56,2.6,2.00,1.2,1.78,1.8,2.78,0.0,0.11,0.0,0.22
468,468,14898244,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 16:30",21.12.2019 16:30,Майнц,0,Байер,1,+18°C,пасмурно,3.66,4.0,1.99,2.7,1.44,10,10,(92) 3.8,2.8 (68),50%   5,5   50%,0,1   10%,50%   5,4   40%,20,12,22,11,2.0,1.2,2.2,1.1,10%   1,2   20%,60%   6,5   50%,90%   9,4   40%,10%   1,6   60%,12.4,14.5,15.8,10.8,5.3,5.7,6.5,5.0,46.4,54.1,53.6,45.9,3.7,6.8,6.9,3.6,13.11,13.6,11.67,11.9,2.44,2.30,0.89,3.10,1.6,1.7,1.5,2.0,0.2,0.5,0.1,0.0
469,469,14898245,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 16:30",21.12.2019 16:30,Шальке,2,Фрайбург,2,+19°C,солнечно,1.92,3.66,4.3,2.13,1.8,10,10,(66) 2.8,2.8 (66),50%   5,3   30%,30%   3,3   30%,20%   2,4   40%,16,11,14,15,1.6,1.1,1.4,1.5,20%   2,3   30%,70%   7,6   60%,60%   6,5   50%,40%   4,5   50%,11.2,11.67,14.9,17.33,4.4,3.56,5.7,7.22,53.9,48.78,46.1,51.22,5.2,4.33,4.6,6.11,12.6,10.67,11.8,13.33,3.3,1.56,1.8,1.22,1.9,1.67,2.5,2.22,0.1,0.22,0.0,0.22
470,470,14898246,"Бундеслига, 17-й тур, регулярный сезон, 21.12.2019 16:30",21.12.2019 16:30,Кёльн,1,Вердер,0,+24°C,солнечно,1.95,3.9,3.9,2.47,1.61,10,10,(66) 2.8,3.8 (92),20%   2,2   20%,20%   2,3   30%,60%   6,5   50%,12,15,19,25,1.2,1.5,1.9,2.5,20%   2,0,60%   6,8   80%,50%   5,8   80%,50%   5,2   20%,12.22,14.1,12.44,15.8,5.22,5.0,5.22,6.2,48.22,48.3,51.78,51.7,5.56,5.7,5.67,5.3,14.89,12.6,14.22,13.0,2.44,0.90,1.22,2.40,3.44,2.4,1.78,2.1,0.11,0.0,0.33,0.2
471,471,14898241,"Бундеслига, 17-й тур, регулярный сезон, 20.12.2019 21:30",20.12.2019 21:30,Хоффенхайм,2,Боруссия Дортмунд,1,+23°C,солнечно,4.65,4.5,1.7,2.78,1.42,10,10,(71) 3.0,3.0 (71),60%   6,6   60%,10%   1,2   20%,30%   3,2   20%,19,26,16,17,1.9,2.6,1.6,1.7,40%   4,3   30%,60%   6,6   60%,60%   6,10   100%,40%   4,0,13.2,14.0,12.1,11.0,5.5,6.1,4.3,4.3,55.1,55.4,44.9,44.6,5.5,5.1,4.8,2.3,10.9,9.7,14.5,10.9,1.8,1.50,2.7,3.10,2.0,1.1,2.3,2.0,0.0,0.2,0.2,0.0
472,472,14898232,"Бундеслига, 16-й тур, регулярный сезон, 18.12.2019 21:30",18.12.2019 21:30,Боруссия М,2,Падерборн 07,0,+21°C,солнечно,1.41,5.5,7.4,2.99,1.37,10,10,(76) 3.2,4.2 (100),60%   6,2   20%,0,3   30%,40%   4,5   50%,17,12,14,18,1.7,1.2,1.4,1.8,10%   1,2   20%,80%   8,4   40%,80%   8,5   50%,20%   2,5   50%,10.5,11.1,13.5,13.9,5.5,4.6,5.5,5.5,51.1,50.7,48.9,49.3,3.6,4.8,5.3,6.5,11.8,12.89,13.0,11.0,2.1,2.33,1.1,2.33,2.2,1.8,2.3,1.9,0.1,0.0,0.2,0.0
473,473,14898233,"Бундеслига, 16-й тур, регулярный сезон, 18.12.2019 21:30",18.12.2019 21:30,Вольфсбург,1,Шальке,1,+19°C,переменная облачность,2.14,3.5,3.66,1.96,1.94,10,10,(76) 3.2,3.0 (73),40%   4,5   50%,0,3   30%,60%   6,2   20%,10,16,19,14,1.0,1.6,1.9,1.4,30%   3,2   20%,40%   4,7   70%,50%   5,6   60%,50%   5,4   40%,11.6,11.6,10.3,12.8,4.3,4.4,5.3,5.0,49.9,55.0,50.1,45.0,6.0,5.3,4.2,3.8,16.8,13.3,12.6,12.0,2.2,3.50,0.9,1.80,2.6,2.2,2.1,2.8,0.1,0.1,0.0,0.0
474,474,14898234,"Бундеслига, 16-й тур, регулярный сезон, 18.12.2019 21:30",18.12.2019 21:30,Айнтрахт Франкфурт,2,Кёльн,4,+18°C,солнечно,1.95,3.74,4.1,2.4,1.64,10,10,(73) 3.0,4.2 (100),30%   3,2   20%,10%   1,2   20%,60%   6,6   60%,15,11,16,17,1.5,1.1,1.6,1.7,0,3   30%,70%   7,5   50%,70%   7,5   50%,30%   3,5   50%,15.11,12.11,9.67,11.67,6.22,5.0,5.56,4.56,52.67,46.78,47.33,53.22,8.0,5.11,4.67,5.89,12.67,14.56,12.0,13.78,1.67,2.44,2.11,1.11,2.44,3.0,2.56,1.56,0.33,0.11,0.44,0.33
475,475,14898236,"Бундеслига, 16-й тур, регулярный сезон, 18.12.2019 21:30",18.12.2019 21:30,Фрайбург,1,Бавария,3,+26°C,солнечно,12.0,8.1,1.22,3.88,1.24,10,10,(100) 4.2,4.2 (100),30%   3,7   70%,30%   3,0,40%   4,3   30%,10,30,14,12,1.0,3.0,1.4,1.2,30%   3,4   40%,50%   5,6   60%,40%   4,9   90%,60%   6,1   10%,11.11,20.4,16.33,7.3,3.56,9.4,6.56,3.2,50.22,65.6,49.78,34.4,4.11,7.4,5.56,2.2,11.44,10.1,14.44,11.1,1.22,3.50,1.22,2.30,1.67,1.3,2.22,1.5,0.22,0.2,0.22,0.2
476,476,14898231,"Бундеслига, 16-й тур, регулярный сезон, 18.12.2019 19:30",18.12.2019 19:30,Байер,0,Герта,1,+20°C,солнечно,1.53,4.5,6.65,2.43,1.53,10,10,(98) 4.1,4.1 (98),60%   6,3   30%,10%   1,2   20%,30%   3,5   50%,13,15,10,21,1.3,1.5,1.0,2.1,30%   3,1   10%,50%   5,7   70%,40%   4,7   70%,60%   6,3   30%,14.2,12.1,11.0,13.6,5.5,3.9,4.8,5.1,53.7,48.1,46.3,51.9,7.0,4.1,3.8,5.2,13.5,14.8,11.3,11.5,2.2,1.70,3.4,1.50,1.6,2.3,1.8,1.5,0.5,0.2,0.0,0.1
477,477,14898230,"Бундеслига, 16-й тур, регулярный сезон, 17.12.2019 21:30",17.12.2019 21:30,Боруссия Дортмунд,3,РБ Лейпциг,3,+22°C,солнечно,2.26,3.84,3.1,2.74,1.43,10,10,(76) 3.2,3.0 (73),70%   7,8   80%,10%   1,2   20%,20%   2,0,25,37,15,11,2.5,3.7,1.5,1.1,30%   3,3   30%,60%   6,7   70%,100%   10,9   90%,0,1   10%,14.0,17.8,10.3,9.1,6.0,8.4,4.0,3.1,55.0,58.8,45.0,41.2,4.6,7.2,2.6,4.8,9.3,12.1,11.0,10.0,1.5,2.10,2.9,2.50,1.2,1.4,2.2,2.1,0.2,0.0,0.0,0.0
478,478,14898237,"Бундеслига, 16-й тур, регулярный сезон, 17.12.2019 21:30",17.12.2019 21:30,Аугсбург,3,Фортуна Дюссельдорф,0,+20°C,солнечно,1.95,3.8,4.0,2.25,1.72,10,10,(95) 4.0,3.0 (73),60%   6,3   30%,30%   3,2   20%,10%   1,5   50%,24,10,10,22,2.4,1.0,1.0,2.2,40%   4,2   20%,60%   6,4   40%,70%   7,6   60%,30%   3,4   40%,10.78,10.3,11.78,13.5,4.89,3.4,4.56,5.0,44.0,45.2,56.0,54.8,4.11,4.7,5.0,4.6,12.0,12.8,13.38,13.5,2.25,1.60,2.13,1.60,1.44,2.6,2.44,2.1,0.11,0.0,0.22,0.1
479,479,14898238,"Бундеслига, 16-й тур, регулярный сезон, 17.12.2019 21:30",17.12.2019 21:30,Унион Берлин,0,Хоффенхайм,2,+19°C,переменная облачность,2.46,3.52,2.98,2.05,1.86,10,10,(76) 3.2,4.0 (95),70%   7,6   60%,10%   1,1   10%,20%   2,3   30%,19,19,8,17,1.9,1.9,0.8,1.7,50%   5,3   30%,50%   5,7   70%,50%   5,7   70%,50%   5,3   30%,12.1,13.3,12.2,12.5,5.1,5.6,4.5,4.6,43.1,53.8,56.9,46.2,2.3,5.7,4.9,5.1,15.78,10.8,13.44,13.6,2.11,1.80,1.89,2.50,2.3,1.4,1.2,2.3,0.0,0.0,0.0,0.2
480,480,14898235,"Бундеслига, 16-й тур, регулярный сезон, 17.12.2019 19:30",17.12.2019 19:30,Вердер,0,Майнц,5,+18°C,переменная облачность,1.71,4.33,4.75,3.04,1.36,10,10,(74) 3.1,3.1 (74),20%   2,5   50%,30%   3,0,50%   5,5   50%,15,17,21,23,1.5,1.7,2.1,2.3,0,0,80%   8,7   70%,70%   7,9   90%,30%   3,1   10%,12.6,12.4,14.6,15.7,4.5,5.2,5.5,6.7,47.44,46.1,52.56,53.9,5.1,4.2,5.9,6.8,12.56,13.67,13.11,11.0,1.0,2.44,2.33,1.11,2.2,1.8,1.9,1.4,0.0,0.2,0.2,0.1
481,481,14898227,"Бундеслига, 15-й тур, регулярный сезон, 15.12.2019 19:00",15.12.2019 19:00,Шальке,1,Айнтрахт Франкфурт,0,+19°C,солнечно,1.92,3.96,3.98,2.46,1.62,10,10,(190) 7.9,2.9 (70),50%   5,4   40%,30%   3,1   10%,20%   2,5   50%,18,17,15,16,1.8,1.7,1.5,1.6,10%   1,0,80%   8,8   80%,70%   7,8   80%,30%   3,2   20%,11.9,14.22,12.9,10.22,4.7,6.0,5.1,5.22,54.9,53.22,45.1,46.78,5.0,7.56,4.0,4.44,13.2,12.78,12.0,11.67,3.7,2.33,2.0,2.00,2.2,2.44,2.5,2.67,0.0,0.33,0.0,0.33
482,482,14898222,"Бундеслига, 15-й тур, регулярный сезон, 15.12.2019 16:30",15.12.2019 16:30,Вольфсбург,2,Боруссия М,1,+19°C,переменная облачность,2.68,3.6,2.67,2.19,1.76,10,10,(65) 2.7,2.7 (65),30%   3,7   70%,10%   1,0,60%   6,3   30%,8,20,18,14,0.8,2.0,1.8,1.4,40%   4,1   10%,30%   3,8   80%,40%   4,8   80%,60%   6,2   20%,11.2,11.2,10.7,13.3,3.8,5.6,5.3,5.2,49.9,51.4,50.1,48.6,6.0,3.9,4.3,5.4,16.2,11.6,12.5,12.5,2.3,2.20,1.0,1.30,2.3,2.0,1.8,2.1,0.1,0.1,0.0,0.2
483,483,14898224,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 19:30",14.12.2019 19:30,Фортуна Дюссельдорф,0,РБ Лейпциг,3,+24°C,солнечно,7.4,5.1,1.44,2.6,1.47,10,10,(170) 7.1,3.8 (92),30%   3,7   70%,20%   2,2   20%,50%   5,1   10%,11,35,21,13,1.1,3.5,2.1,1.3,20%   2,2   20%,50%   5,8   80%,60%   6,9   90%,40%   4,1   10%,11.4,17.9,12.4,9.8,4.0,8.3,4.6,3.3,47.6,57.1,52.4,42.9,4.9,6.7,3.8,5.0,12.6,12.0,13.6,9.8,2.0,2.20,1.6,2.80,2.6,1.4,2.2,2.2,0.0,0.0,0.1,0.0
484,484,14898221,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 16:30",14.12.2019 16:30,Бавария,6,Вердер,1,+20°C,переменная облачность,1.12,11.5,22.0,4.9,1.16,10,10,(65) 2.7,5.8 (140),70%   7,2   20%,0,4   40%,30%   3,4   40%,26,16,12,17,2.6,1.6,1.2,1.7,40%   4,0,60%   6,8   80%,90%   9,7   70%,10%   1,3   30%,19.4,13.0,7.3,14.6,9.0,4.8,3.4,5.0,64.8,48.78,35.2,51.22,7.4,5.0,2.2,6.1,9.6,12.0,11.4,12.78,3.8,0.89,2.4,2.67,1.1,2.1,1.4,1.9,0.2,0.0,0.2,0.2
485,485,14898225,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 16:30",14.12.2019 16:30,Герта,1,Фрайбург,0,+19°C,переменная облачность,1.95,3.76,4.05,2.13,1.8,10,10,(186) 7.8,7.0 (167),30%   3,4   40%,20%   2,3   30%,50%   5,3   30%,18,11,21,13,1.8,1.1,2.1,1.3,10%   1,4   40%,70%   7,5   50%,80%   8,4   40%,20%   2,6   60%,11.7,10.63,13.1,16.63,4.2,3.63,5.1,6.88,48.5,49.13,51.5,50.88,4.1,3.75,5.3,5.75,15.0,12.13,11.9,14.88,1.7,1.25,1.6,1.38,2.1,1.88,1.6,2.25,0.2,0.25,0.2,0.25
486,486,14898226,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 16:30",14.12.2019 16:30,Майнц,0,Боруссия Дортмунд,4,+25°C,солнечно,6.0,4.95,1.52,2.99,1.37,10,10,(167) 7.0,3.7 (89),50%   5,6   60%,0,2   20%,50%   5,2   20%,17,21,20,15,1.7,2.1,2.0,1.5,0,3   30%,70%   7,6   60%,80%   8,9   90%,20%   2,1   10%,12.9,12.7,14.3,10.8,5.5,5.6,6.5,4.3,47.9,53.9,52.1,46.1,4.9,4.3,6.4,3.1,13.78,9.2,11.67,11.1,2.22,1.50,1.0,3.20,1.9,1.4,1.7,2.4,0.2,0.2,0.1,0.0
487,487,14898228,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 16:30",14.12.2019 16:30,Кёльн,2,Байер,0,+24°C,солнечно,3.85,3.98,1.94,2.46,1.62,10,10,(143) 6.0,2.7 (65),20%   2,6   60%,20%   2,2   20%,60%   6,2   20%,15,15,17,10,1.5,1.5,1.7,1.0,30%   3,3   30%,50%   5,6   60%,60%   6,5   50%,40%   4,5   50%,12.44,15.9,11.44,10.9,5.33,5.9,4.33,4.6,47.78,54.0,52.22,46.0,5.33,7.6,5.67,3.6,14.63,13.7,14.0,11.2,1.75,2.20,1.0,2.70,3.0,1.6,1.67,1.7,0.11,0.3,0.11,0.0
488,488,14898229,"Бундеслига, 15-й тур, регулярный сезон, 14.12.2019 16:30",14.12.2019 16:30,Падерборн 07,1,Унион Берлин,1,+21°C,солнечно,2.83,3.72,2.48,2.32,1.68,10,10,(140) 5.8,6.0 (143),20%   2,7   70%,20%   2,1   10%,60%   6,2   20%,11,18,19,7,1.1,1.8,1.9,0.7,20%   2,6   60%,30%   3,4   40%,50%   5,5   50%,50%   5,5   50%,10.89,11.9,14.0,11.6,4.67,5.4,5.78,4.4,50.44,43.1,49.56,56.9,5.11,2.2,6.89,4.8,12.13,15.88,10.5,12.75,2.5,2.13,2.38,2.00,1.78,2.0,1.67,1.0,0.0,0.0,0.0,0.0
489,489,14898223,"Бундеслига, 15-й тур, регулярный сезон, 13.12.2019 21:30",13.12.2019 21:30,Хоффенхайм,2,Аугсбург,4,+23°C,солнечно,1.95,3.94,3.85,2.47,1.61,10,10,(148) 6.2,6.2 (148),60%   6,5   50%,10%   1,3   30%,30%   3,2   20%,17,21,16,13,1.7,2.1,1.6,1.3,30%   3,4   40%,60%   6,6   60%,70%   7,7   70%,30%   3,3   30%,13.0,11.67,13.1,11.11,5.3,4.78,4.7,4.78,51.9,45.11,48.1,54.89,4.8,4.78,5.5,4.0,10.9,12.25,14.2,13.25,1.3,1.75,2.1,1.88,1.5,1.67,2.5,2.44,0.0,0.11,0.2,0.22
490,490,14898217,"Бундеслига, 14-й тур, регулярный сезон, 08.12.2019 19:00",08.12.2019 19:00,Вердер,0,Падерборн 07,1,+18°C,переменная облачность,1.54,4.9,5.8,3.26,1.32,10,10,(167) 7.0,8.0 (193),20%   2,1   10%,50%   5,2   20%,30%   3,7   70%,18,11,18,21,1.8,1.1,1.8,2.1,0,1   10%,90%   9,4   40%,80%   8,6   60%,20%   2,4   40%,12.9,10.89,14.9,14.56,5.0,4.78,5.1,6.22,47.22,51.44,52.78,48.56,3.9,5.22,6.4,6.56,12.11,11.5,12.33,11.5,1.0,2.38,2.33,2.50,2.0,1.44,1.6,2.0,0.0,0.0,0.2,0.0
491,491,14898220,"Бундеслига, 14-й тур, регулярный сезон, 08.12.2019 16:30",08.12.2019 16:30,Унион Берлин,2,Кёльн,0,+19°C,переменная облачность,2.19,3.52,3.5,1.99,1.91,10,10,(210) 8.8,8.0 (191),60%   6,2   20%,10%   1,3   30%,30%   3,5   50%,16,16,8,16,1.6,1.6,0.8,1.6,50%   5,3   30%,40%   4,6   60%,50%   5,6   60%,50%   5,4   40%,12.1,12.0,11.7,11.78,5.1,5.44,4.4,4.11,42.5,47.44,57.5,52.56,2.3,5.22,4.8,6.0,15.13,14.25,12.63,13.63,2.25,2.13,2.25,1.13,2.1,3.11,0.9,2.0,0.0,0.11,0.0,0.11
492,492,14898214,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 19:30",07.12.2019 19:30,Байер,2,Шальке,1,+20°C,солнечно,2.09,3.84,3.48,2.41,1.54,10,10,(167) 7.0,7.9 (189),50%   5,6   60%,20%   2,3   30%,30%   3,1   10%,13,19,11,14,1.3,1.9,1.1,1.4,30%   3,1   10%,50%   5,8   80%,50%   5,7   70%,50%   5,3   30%,15.8,12.9,11.3,12.3,6.0,5.0,5.0,4.5,55.0,55.4,45.0,44.6,6.9,5.5,4.0,3.6,13.3,12.6,11.3,12.2,1.8,3.60,2.8,1.70,1.6,2.1,1.7,2.4,0.3,0.0,0.0,0.0
493,493,14898212,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 16:30",07.12.2019 16:30,Боруссия Дортмунд,5,Фортуна Дюссельдорф,0,+22°C,солнечно,1.34,5.75,9.4,2.82,1.41,10,10,(167) 7.0,7.0 (167),50%   5,3   30%,20%   2,2   20%,30%   3,5   50%,15,12,16,18,1.5,1.2,1.6,1.8,30%   3,2   20%,50%   5,6   60%,70%   7,6   60%,30%   3,4   40%,10.9,12.9,10.9,12.1,4.6,4.4,4.1,4.6,52.6,49.0,47.4,51.0,4.9,5.3,3.4,4.2,10.1,12.7,11.6,14.4,2.0,1.90,3.2,2.10,1.4,2.6,2.5,2.4,0.1,0.0,0.0,0.1
494,494,14898213,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 16:30",07.12.2019 16:30,РБ Лейпциг,3,Хоффенхайм,1,+23°C,солнечно,1.39,5.35,8.4,2.99,1.37,10,10,(167) 7.0,7.0 (167),70%   7,6   60%,20%   2,2   20%,10%   1,2   20%,33,17,12,14,3.3,1.7,1.2,1.4,20%   2,3   30%,80%   8,6   60%,80%   8,6   60%,20%   2,4   40%,16.7,13.0,9.3,11.7,7.5,5.7,3.3,3.9,58.7,51.0,41.3,49.0,6.0,4.8,4.2,5.1,11.1,12.2,10.0,13.8,2.0,1.30,2.9,2.30,0.9,1.8,2.4,2.4,0.0,0.0,0.0,0.2
495,495,14898215,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 16:30",07.12.2019 16:30,Боруссия М,2,Бавария,1,+21°C,солнечно,5.75,5.0,1.53,3.5,1.28,10,10,(143) 6.0,6.8 (164),60%   6,7   70%,10%   1,1   10%,30%   3,2   20%,18,27,13,13,1.8,2.7,1.3,1.3,10%   1,4   40%,70%   7,6   60%,60%   6,9   90%,40%   4,1   10%,11.7,19.3,12.7,7.8,5.3,9.0,4.9,3.7,51.3,65.5,48.7,34.5,4.3,7.4,6.2,2.9,12.3,9.0,13.2,11.1,2.4,3.50,1.7,2.00,2.1,1.1,2.0,1.5,0.1,0.1,0.1,0.2
496,496,14898218,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 16:30",07.12.2019 16:30,Фрайбург,1,Вольфсбург,0,+26°C,солнечно,3.3,3.44,2.31,1.93,1.97,10,10,(143) 6.0,5.8 (140),30%   3,2   20%,40%   4,3   30%,30%   3,5   50%,12,10,15,20,1.2,1.0,1.5,2.0,30%   3,3   30%,60%   6,5   50%,50%   5,5   50%,50%   5,5   50%,10.13,11.5,16.75,11.2,3.25,4.1,7.38,5.5,47.5,49.7,52.5,50.3,3.88,5.5,6.25,3.9,11.5,14.9,13.38,13.7,1.25,2.20,1.38,1.00,1.88,2.5,2.38,2.1,0.25,0.1,0.25,0.0
497,497,14898219,"Бундеслига, 14-й тур, регулярный сезон, 07.12.2019 16:30",07.12.2019 16:30,Аугсбург,2,Майнц,1,+20°C,солнечно,2.21,3.8,3.22,2.54,1.58,10,10,(167) 7.0,4.7 (113),40%   4,5   50%,30%   3,0,30%   3,5   50%,19,17,15,20,1.9,1.7,1.5,2.0,40%   4,0,50%   5,7   70%,70%   7,8   80%,30%   3,2   20%,11.0,13.3,11.0,14.2,4.33,5.4,4.89,6.5,42.56,48.0,57.44,52.0,4.0,5.2,4.11,6.1,12.38,13.78,12.5,10.78,1.88,1.89,1.75,1.22,1.89,1.8,2.22,1.6,0.11,0.2,0.22,0.1
