,id,общая информация,Дата,Команда1,счет1,Команда2,счет2,Температура,Признак погоды,поб1,X,поб2,ТМ 2.5,ТБ 2.5,Отдых: дни (часы) 1,Отдых: дни (часы) 2,Победы 1,Победы 2,Ничьи 1,Ничьи 2,Поражения 1,Поражения 2,Забито голов 1,Забито голов 2,Пропущено голов 1,Пропущено голов 2,Забито голов за игру 1,Забито голов за игру 2,Пропущено голов за игру 1,Пропущено голов за игру 2,Сухие матчи 1,Сухие матчи 2,обе забьют 1,обе забьют 2,Тотал больше 2.5 1,Тотал больше 2.5 2,Тотал меньше 2.5 1,Тотал меньше 2.5 2,Удары 1,Удары 2,Удары  (соперник) 1,Удары  (соперник) 2,Удары в створ 1,Удары в створ 2,Удары в створ  (соперник) 1,Удары в створ  (соперник) 2,Владение 1,Владение 2,Владение  (соперник) 1,Владение  (соперник) 2,Угловые 1,Угловые 2,Угловые  (соперник) 1,Угловые  (соперник) 2,Нарушения 1,Нарушения 2,Нарушения  (соперник) 1,Нарушения  (соперник) 2,Офсайды 1,Офсайды 2,Офсайды  (соперник) 1,Офсайды  (соперник) 2,Желтые карточки 1,Желтые карточки 2,Желтые карточки  (соперник) 1,Желтые карточки  (соперник) 2,Красные карточки 1,Красные карточки 2,Красные карточки  (соперник) 1,Красные карточки  (соперник) 2,тотал,country
995,15346087,"Лига 1, 36-й тур, регулярный сезон, 08.05.2022 16:00",2022-05-08 16:00:00,Реймс,1,Ланс,2,18,солнечно,3.28,3.48,2.24,1.85,2.06,7.0,7.9,4,5,3,3,3,2,10,15,9,8,1.0,1.5,0.9,0.8,3,3,5,5,4,5,6,5,10.6,12.9,16.6,12.0,4.2,4.0,5.2,4.3,40.0,50.1,60.0,49.9,3.7,4.6,5.5,4.8,11.6,11.6,11.9,12.0,1.9,1.7,1.0,0.4,1.4,1.3,1.5,2.6,0.2,0.3,0.2,0.3,3,Лига
996,15346088,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Бордо,0,Лорьян,0,28,солнечно,2.41,3.55,2.92,1.98,1.92,6.2,6.1,2,3,2,1,6,6,12,13,25,23,1.2,1.3,2.5,2.3,1,3,6,5,7,7,3,3,13.44,12.2,12.89,13.2,5.0,4.6,4.78,4.5,47.33,41.4,52.67,58.6,4.56,4.4,4.78,4.7,14.44,13.8,11.44,13.1,2.56,2.0,3.0,0.9,2.56,1.4,1.67,1.5,0.11,0.0,0.22,0.2,0,Лига
997,15346089,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Лион,3,Нант,2,24,солнечно,1.49,5.15,5.75,3.32,1.31,6.3,3.0,4,4,3,3,3,3,22,17,15,15,2.2,1.7,1.5,1.5,2,1,7,7,7,5,3,5,16.8,11.5,10.3,14.3,5.3,3.9,4.4,4.4,59.8,45.9,40.2,54.1,4.6,6.4,3.6,5.4,10.4,13.2,13.0,10.8,1.7,1.9,1.7,1.1,1.3,2.4,1.8,2.0,0.1,0.1,0.1,0.3,5,Лига
998,15346090,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Метц,1,Анже,0,20,пасмурно,2.31,3.68,2.99,2.15,1.78,6.3,6.2,2,2,3,3,5,5,11,11,18,16,1.1,1.1,1.8,1.6,2,1,6,5,5,4,5,6,11.11,10.7,16.67,14.6,3.44,4.1,4.67,4.8,46.22,45.8,53.78,54.2,3.89,4.8,7.22,7.2,13.89,12.2,12.11,10.9,1.22,1.0,2.56,3.2,2.44,2.0,1.44,2.0,0.33,0.2,0.11,0.2,1,Лига
999,15346091,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Монако,4,Брест,2,23,солнечно,1.26,6.55,10.75,2.94,1.38,8.0,7.1,8,5,1,1,1,4,20,11,8,11,2.0,1.1,0.8,1.1,3,3,6,5,6,4,4,6,12.7,10.0,12.3,13.1,4.9,3.6,3.8,4.4,48.8,45.1,51.2,54.9,6.1,4.2,4.4,5.6,13.6,11.0,9.4,13.8,2.5,1.3,1.1,2.1,2.4,1.5,1.7,2.2,0.0,0.1,0.0,0.2,6,Лига
1000,15346092,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Монпелье,0,ПСЖ,4,25,солнечно,9.0,6.55,1.29,3.88,1.24,6.2,6.0,1,5,3,3,6,2,8,26,17,15,0.8,2.6,1.7,1.5,3,2,4,7,4,9,6,1,11.5,14.0,16.2,11.2,3.7,6.4,6.5,3.8,51.4,58.8,48.6,41.2,6.1,4.6,4.8,3.4,11.0,9.7,12.4,12.4,1.1,2.3,1.0,2.7,1.6,2.7,2.1,1.9,0.3,0.1,0.1,0.1,4,Лига
1001,15346093,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Ницца,1,Лилль,3,24,солнечно,1.75,4.3,5.0,2.3,1.76,3.0,8.0,4,2,2,3,4,5,10,7,11,12,1.0,0.7,1.1,1.2,3,4,4,5,4,5,6,5,12.9,14.1,11.8,9.5,3.2,3.5,4.1,3.5,53.6,55.1,46.4,44.9,4.9,5.3,5.2,4.4,12.2,13.0,11.8,13.3,1.2,3.3,2.5,0.9,2.1,2.4,2.0,1.7,0.3,0.3,0.1,0.1,4,Лига
1002,15346094,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Ренн,2,Марсель,0,21,солнечно,2.0,3.8,4.15,2.11,1.89,3.0,6.1,6,6,1,1,3,3,27,15,14,11,2.7,1.5,1.4,1.1,2,5,8,4,8,6,2,4,12.7,11.2,9.8,8.5,5.2,4.4,3.4,3.0,61.7,61.7,38.3,38.3,5.9,5.2,3.9,4.2,10.5,9.9,12.5,16.2,1.5,2.1,1.7,3.2,1.6,1.6,2.2,2.5,0.1,0.1,0.0,0.2,2,Лига
1003,15346095,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Сент-Этьен,1,Реймс,2,13,солнечно,2.0,3.68,3.74,1.94,1.96,3.0,6.2,2,3,3,3,5,4,13,9,24,10,1.3,0.9,2.4,1.0,2,3,7,5,6,4,4,6,10.0,10.1,11.4,16.9,3.6,3.7,5.5,5.2,46.5,40.8,53.5,59.2,3.8,3.7,3.5,5.5,13.5,11.6,13.8,11.3,1.0,2.0,2.4,0.9,2.6,1.3,2.3,1.6,0.1,0.2,0.0,0.1,3,Лига
1004,15346096,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Страсбур,1,Клермон,0,22,пасмурно,1.46,4.6,7.3,2.07,1.84,7.1,6.2,4,2,5,2,1,6,11,10,8,24,1.1,1.0,0.8,2.4,4,1,5,6,2,6,8,4,13.3,12.0,10.2,11.8,3.9,3.5,2.5,5.1,48.2,50.0,51.8,50.0,4.6,4.6,5.0,4.0,14.9,11.5,10.6,13.1,1.5,1.8,1.6,1.4,2.2,1.8,1.5,2.0,0.0,0.3,0.0,0.4,1,Лига
1005,15346097,"Лига 1, 37-й тур, регулярный сезон, 14.05.2022 22:00",2022-05-14 22:00:00,Труа,1,Ланс,3,18,переменная облачность,3.64,3.65,2.04,1.98,1.92,6.0,6.2,4,5,3,3,3,2,12,15,8,8,1.2,1.5,0.8,0.8,4,3,4,5,3,5,7,5,11.0,14.2,10.5,11.4,3.1,4.3,3.0,4.1,42.3,50.9,57.7,49.1,3.9,5.3,5.3,4.4,11.8,10.9,14.5,11.9,1.5,1.6,1.1,0.4,1.4,1.2,2.4,2.5,0.2,0.3,0.4,0.2,4,Лига
1006,15346098,"Лига 1, 38-й тур, регулярный сезон, 21.05.2022 22:00",2022-05-21 22:00:00,Анже,2,Монпелье,0,23,переменная облачность,2.08,3.82,3.38,2.28,1.7,7.0,7.0,2,1,3,3,5,6,11,8,15,19,1.1,0.8,1.5,1.9,1,3,5,4,4,5,6,5,11.1,11.9,13.8,16.1,4.3,3.9,4.6,6.9,46.9,48.9,53.1,51.1,4.5,5.7,6.6,4.4,13.3,10.8,11.5,12.0,0.9,1.4,3.3,1.2,2.0,1.7,2.2,2.4,0.2,0.3,0.2,0.1,2,Лига
1007,15345930,"Лига 1, 21-й тур, регулярный сезон, 16.01.2022 16:00",2022-01-16 16:00:00,Монако,4,Клермон,0,23,солнечно,1.51,4.4,6.7,2.01,1.89,6.8,7.0,6,2,3,2,1,6,18,10,8,12,1.8,1.0,0.8,1.2,3,3,6,3,5,4,5,6,11.1,11.33,11.3,12.56,4.5,3.56,3.4,3.67,56.6,51.11,43.4,48.89,4.9,3.22,4.2,4.33,13.5,11.56,11.7,14.11,3.0,1.63,1.88,1.25,2.2,1.67,1.5,2.67,0.1,0.33,0.1,0.0,4,Лига
1008,15345931,"Лига 1, 21-й тур, регулярный сезон, 14.01.2022 22:00",2022-01-14 22:00:00,Ницца,2,Нант,1,24,солнечно,1.74,3.9,4.8,2.01,1.89,5.3,5.1,6,5,1,3,3,2,12,11,9,9,1.2,1.1,0.9,0.9,3,5,4,4,6,3,4,7,11.0,11.1,13.4,11.6,3.3,4.1,4.7,4.0,52.0,44.3,48.0,55.7,6.1,5.7,5.1,4.9,10.89,12.8,9.22,9.2,1.33,2.11,2.0,2.56,2.7,1.7,1.6,1.3,0.1,0.2,0.0,0.2,3,Лига
1009,15345932,"Лига 1, 21-й тур, регулярный сезон, 15.01.2022 22:00",2022-01-15 22:00:00,ПСЖ,2,Брест,0,21,пасмурно,1.28,6.75,13.75,2.6,1.47,6.0,6.3,5,7,4,1,1,2,20,15,7,11,2.0,1.5,0.7,1.1,4,4,6,4,5,7,5,3,15.56,16.7,12.22,12.2,5.67,7.2,4.22,4.5,63.44,45.1,36.56,54.9,5.11,4.9,5.22,3.9,9.22,10.1,11.33,9.7,2.67,1.11,2.22,1.33,1.67,1.5,2.11,1.6,0.11,0.0,0.11,0.5,2,Лига
1010,15345933,"Лига 1, 21-й тур, регулярный сезон, 16.01.2022 16:00",2022-01-16 16:00:00,Реймс,0,Метц,1,18,солнечно,1.78,3.58,5.05,1.64,2.4,7.0,7.0,5,3,4,3,1,4,10,12,5,15,1.0,1.2,0.5,1.5,6,3,4,5,2,5,8,5,9.44,10.0,10.33,15.25,3.33,3.5,3.11,5.38,40.13,34.88,59.88,65.13,6.33,3.75,4.22,6.75,13.63,12.5,12.75,10.0,2.5,2.0,0.88,1.5,2.11,2.13,2.22,1.63,0.22,0.25,0.33,0.0,1,Лига
1011,15345934,"Лига 1, 21-й тур, регулярный сезон, 16.01.2022 14:00",2022-01-16 14:00:00,Ренн,6,Бордо,0,21,солнечно,1.43,5.05,7.1,2.52,1.5,7.6,8.6,4,2,1,2,5,6,17,24,11,23,1.7,2.4,1.1,2.3,4,1,5,7,5,9,5,1,15.4,11.78,8.8,17.33,5.6,3.78,2.9,5.89,58.6,43.56,41.4,56.44,5.1,4.11,4.7,5.89,9.0,11.22,10.1,10.33,1.0,2.0,2.0,1.63,0.89,1.67,1.22,1.67,0.0,0.0,0.11,0.11,6,Лига
1012,15345935,"Лига 1, 21-й тур, регулярный сезон, 15.01.2022 18:00",2022-01-15 18:00:00,Сент-Этьен,1,Ланс,2,13,солнечно,4.15,3.84,1.86,2.05,1.86,12.9,6.8,4,4,1,3,5,3,11,16,16,16,1.1,1.6,1.6,1.6,2,3,4,6,4,7,6,3,10.8,13.67,10.0,11.44,3.5,5.67,4.1,4.22,52.1,52.89,47.9,47.11,5.6,5.22,3.8,4.11,11.0,10.33,12.56,7.11,1.25,1.25,2.88,1.5,2.1,2.11,1.4,1.56,0.2,0.11,0.0,0.11,3,Лига
1013,15345936,"Лига 1, 21-й тур, регулярный сезон, 16.01.2022 16:00",2022-01-16 16:00:00,Страсбур,3,Монпелье,1,22,пасмурно,2.03,3.45,3.9,1.95,1.95,7.0,13.9,5,8,3,0,2,2,19,17,9,5,1.9,1.7,0.9,0.5,4,6,4,2,4,3,6,7,15.0,11.0,10.6,16.4,4.5,5.1,2.8,4.4,52.4,47.2,47.8,52.8,5.1,3.5,5.0,5.9,11.2,10.11,12.1,14.33,1.56,1.38,1.0,0.5,1.7,1.8,1.9,2.3,0.1,0.1,0.0,0.1,4,Лига
1014,15345937,"Лига 1, 21-й тур, регулярный сезон, 16.01.2022 18:05",2022-01-16 18:05:00,Труа,0,Лион,1,18,переменная облачность,4.35,3.9,1.81,2.2,1.75,24.8,6.8,2,3,2,5,6,2,10,14,15,12,1.0,1.4,1.5,1.2,1,3,6,7,5,5,5,5,10.7,13.1,12.3,12.2,3.8,4.6,4.9,4.0,51.0,56.6,49.0,43.4,5.1,5.1,5.3,4.4,12.3,12.7,11.1,12.2,1.4,1.2,1.8,2.3,2.1,2.1,2.4,1.7,0.1,0.0,0.4,0.0,1,Лига
1015,15345938,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 16:00",2022-01-23 16:00:00,Анже,2,Труа,1,23,переменная облачность,2.09,3.1,4.2,1.61,2.46,7.0,3.8,2,2,3,1,5,7,9,7,16,13,0.9,0.7,1.6,1.3,2,2,6,4,5,3,5,7,9.33,10.8,11.0,12.4,3.56,3.6,4.44,5.0,51.56,51.2,48.44,48.8,5.0,5.3,4.56,4.6,11.11,12.3,12.56,10.6,1.33,1.8,2.22,1.7,1.56,2.2,1.78,2.6,0.11,0.1,0.22,0.4,3,Лига
1016,15345939,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 16:00",2022-01-23 16:00:00,Бордо,4,Страсбур,3,28,солнечно,4.2,3.94,1.83,2.17,1.77,7.0,3.8,2,6,2,2,6,2,22,18,26,8,2.2,1.8,2.6,0.8,1,4,6,4,9,3,1,7,10.22,15.4,18.44,10.2,3.22,4.5,6.56,3.3,43.44,52.0,56.56,48.0,3.22,5.1,6.33,5.2,11.22,11.9,10.22,10.7,1.75,1.44,1.63,1.0,1.78,1.7,1.67,1.9,0.11,0.0,0.11,0.1,7,Лига
1017,15345940,"Лига 1, 22-й тур, регулярный сезон, 22.01.2022 18:00",2022-01-22 18:00:00,Брест,2,Лилль,0,18,пасмурно,3.25,3.46,2.26,1.96,1.94,6.8,2.9,6,6,1,3,3,1,13,20,12,11,1.3,2.0,1.2,1.1,4,1,3,9,6,7,4,3,15.7,10.6,13.3,13.9,7.0,4.1,5.1,4.5,42.1,46.5,57.9,53.5,4.9,4.3,4.5,5.1,10.1,8.5,9.7,11.9,0.78,2.89,1.56,1.44,1.7,1.8,2.0,2.1,0.0,0.1,0.4,0.1,2,Лига
1018,15345941,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 16:00",2022-01-23 16:00:00,Клермон,2,Ренн,1,25,солнечно,4.4,3.78,1.83,1.91,1.99,3.8,7.0,2,4,2,1,6,5,8,21,14,11,0.8,2.1,1.4,1.1,3,4,2,5,4,6,6,4,10.56,14.2,13.33,8.9,3.22,6.0,4.44,2.9,52.22,57.6,47.78,42.4,3.33,5.2,4.22,4.7,10.89,9.0,14.56,10.0,1.13,1.33,1.88,2.0,1.78,0.89,2.11,1.33,0.33,0.0,0.0,0.11,3,Лига
1019,15345942,"Лига 1, 22-й тур, регулярный сезон, 22.01.2022 22:00",2022-01-22 22:00:00,Ланс,0,Марсель,2,12,солнечно,2.59,3.6,2.96,2.1,1.9,7.1,6.0,4,7,3,2,3,1,14,16,17,5,1.4,1.6,1.7,0.5,2,6,7,4,7,3,3,7,12.78,16.3,11.67,6.3,4.78,5.6,4.33,2.2,53.0,69.0,47.0,31.0,5.44,8.4,4.56,2.8,10.22,9.22,7.22,11.33,1.75,1.13,1.38,3.13,2.11,1.5,1.44,2.2,0.11,0.2,0.11,0.4,2,Лига
1020,15345943,"Лига 1, 22-й тур, регулярный сезон, 21.01.2022 22:00",2022-01-21 22:00:00,Лион,1,Сент-Этьен,0,24,солнечно,1.4,5.1,7.8,2.34,1.57,5.1,6.1,3,4,5,0,2,6,12,11,12,17,1.2,1.1,1.2,1.7,3,2,7,4,4,5,6,5,13.4,10.9,11.3,10.6,4.6,3.6,3.8,4.2,56.9,49.8,43.1,50.2,5.1,5.4,4.3,3.9,13.3,10.78,11.7,12.44,1.2,1.13,2.7,3.38,2.2,1.8,1.7,1.5,0.0,0.2,0.0,0.0,1,Лига
1021,15345944,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 14:00",2022-01-23 14:00:00,Метц,0,Ницца,2,20,пасмурно,5.4,3.62,1.73,1.9,2.0,6.9,8.6,4,6,2,1,4,3,13,12,15,9,1.3,1.2,1.5,0.9,3,3,5,4,5,6,5,4,10.25,10.9,15.25,15.7,3.38,3.3,5.13,4.8,37.13,51.2,62.88,52.8,3.38,5.6,7.0,6.0,13.38,10.78,10.75,9.67,1.25,1.11,1.63,2.0,2.25,2.7,2.0,1.6,0.13,0.1,0.0,0.0,2,Лига
1022,15345945,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 18:05",2022-01-23 18:05:00,Монпелье,3,Монако,2,25,солнечно,4.45,3.62,1.99,1.99,2.0,3.9,7.0,6,6,0,3,4,1,15,20,9,7,1.5,2.0,0.9,0.7,4,4,3,5,4,5,6,5,10.3,11.8,16.5,10.6,4.6,5.0,5.1,3.3,47.9,57.7,52.1,42.3,3.6,5.0,5.7,3.8,10.33,12.7,13.89,11.8,1.38,3.38,0.5,1.63,2.2,1.8,1.9,1.3,0.3,0.0,0.1,0.1,5,Лига
1023,15345946,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 16:00",2022-01-23 16:00:00,Нант,4,Лорьян,2,21,солнечно,2.29,2.93,3.84,1.63,2.42,8.7,3.8,5,0,2,2,3,8,10,4,9,17,1.0,0.4,0.9,1.7,5,1,4,4,3,3,7,7,10.4,11.8,10.1,9.6,3.7,3.2,3.8,3.5,44.0,45.6,55.2,54.4,5.3,4.5,4.2,4.9,13.0,9.7,9.3,9.8,2.22,1.2,2.56,1.1,1.6,0.9,1.6,1.5,0.2,0.1,0.1,0.2,6,Лига
1024,15345947,"Лига 1, 22-й тур, регулярный сезон, 23.01.2022 21:45",2022-01-23 21:45:00,ПСЖ,4,Реймс,0,21,пасмурно,1.22,6.5,15.25,2.34,1.67,7.9,7.2,6,5,4,3,0,2,21,10,5,6,2.1,1.0,0.5,0.6,5,5,5,4,4,2,6,8,17.0,10.11,11.11,10.89,6.44,3.22,4.0,3.44,66.11,42.13,33.89,57.88,6.11,7.0,5.11,4.0,9.78,14.25,10.78,13.13,3.0,2.88,1.89,0.63,2.22,2.56,2.11,2.44,0.11,0.22,0.11,0.33,4,Лига
1025,15345948,"Лига 1, 23-й тур, регулярный сезон, 06.02.2022 21:45",2022-02-06 21:45:00,Лилль,1,ПСЖ,5,19,переменная облачность,5.5,4.3,1.7,2.25,1.79,15.1,5.9,6,6,2,3,2,1,19,22,12,4,1.9,2.2,1.2,0.4,1,6,8,4,7,4,3,6,11.3,16.44,14.1,11.33,4.3,6.22,4.5,4.0,46.8,65.56,53.2,34.44,4.1,7.33,5.5,4.22,8.8,9.67,11.4,11.0,2.78,2.22,1.33,2.33,2.0,2.22,2.1,2.22,0.1,0.11,0.0,0.0,6,Лига
1026,15345949,"Лига 1, 23-й тур, регулярный сезон, 06.02.2022 14:00",2022-02-06 14:00:00,Лорьян,2,Ланс,0,17,переменная облачность,3.22,3.45,2.28,1.83,2.08,13.9,6.6,0,4,2,2,8,4,5,14,19,17,0.5,1.4,1.9,1.7,1,2,4,7,3,6,7,4,12.4,13.44,9.2,11.56,3.5,5.44,3.8,4.56,46.3,53.0,53.7,47.0,4.8,5.89,5.0,4.67,9.7,9.33,10.2,7.11,1.1,2.38,0.8,1.63,0.8,2.0,1.7,1.67,0.0,0.0,0.2,0.11,2,Лига
1027,15345950,"Лига 1, 23-й тур, регулярный сезон, 04.02.2022 22:00",2022-02-04 22:00:00,Марсель,5,Анже,2,21,солнечно,1.49,4.4,7.1,1.94,1.96,3.0,9.0,7,3,2,2,1,5,17,9,6,15,1.7,0.9,0.6,1.5,5,2,5,5,3,5,7,5,16.5,9.78,7.0,10.44,5.8,3.56,2.5,4.56,65.6,52.11,34.4,47.89,9.2,4.44,3.4,3.67,8.67,11.11,9.56,13.89,1.38,1.44,3.38,1.67,1.4,1.44,1.8,1.78,0.2,0.11,0.3,0.11,7,Лига
1028,15345848,"Лига 1, 12-й тур, регулярный сезон, 31.10.2021 16:00",2021-10-31 16:00:00,Труа,2,Ренн,2,18,переменная облачность,3.96,3.65,1.95,1.88,2.02,7.0,7.0,3,6,3,2,4,2,10,19,13,9,1.0,1.9,1.3,0.9,2,4,6,4,3,5,7,5,8.9,14.6,12.6,9.6,3.8,5.4,4.8,3.1,40.2,53.8,59.8,46.2,2.9,6.0,5.5,4.8,12.0,13.6,12.2,9.4,1.1,1.2,2.0,1.6,2.1,1.8,2.0,1.8,0.2,0.1,0.2,0.0,4,Лига
1029,15345849,"Лига 1, 13-й тур, регулярный сезон, 06.11.2021 22:00",2021-11-06 22:00:00,Бордо,2,ПСЖ,3,28,солнечно,12.0,6.65,1.3,2.9,1.39,6.2,3.0,2,7,5,2,3,1,14,17,20,10,1.4,1.7,2.0,1.0,0,3,8,6,6,6,4,4,10.7,12.7,12.5,12.6,3.9,4.0,5.9,4.3,50.0,59.7,50.0,40.3,4.1,5.1,5.8,5.0,10.3,9.1,12.1,12.2,1.2,2.4,2.2,3.0,2.1,2.1,2.1,2.5,0.1,0.1,0.0,0.1,5,Лига
1030,15345850,"Лига 1, 13-й тур, регулярный сезон, 05.11.2021 22:00",2021-11-05 22:00:00,Ланс,4,Труа,0,12,солнечно,1.61,4.05,5.85,2.17,1.77,6.0,5.2,6,3,1,4,3,3,18,12,11,13,1.8,1.2,1.1,1.3,3,2,5,7,5,4,5,6,13.2,9.8,9.8,11.9,6.1,4.2,3.4,4.4,48.6,40.3,51.4,59.7,5.3,3.2,4.5,5.8,12.3,11.5,8.9,13.1,1.1,1.1,1.6,2.1,2.1,1.9,2.3,2.0,0.2,0.1,0.3,0.2,4,Лига
1031,15345851,"Лига 1, 13-й тур, регулярный сезон, 06.11.2021 18:00",2021-11-06 18:00:00,Лилль,1,Анже,1,19,переменная облачность,1.61,4.15,5.65,1.95,1.95,3.8,6.1,4,2,2,5,4,3,11,13,10,15,1.1,1.3,1.0,1.5,2,2,6,8,5,5,5,5,10.6,9.3,11.5,9.6,3.6,3.3,4.2,3.7,48.6,48.1,51.4,51.9,4.5,5.3,5.0,4.0,11.3,11.2,12.7,11.9,2.6,1.0,0.8,1.7,3.4,1.5,2.1,1.9,0.0,0.0,0.2,0.2,2,Лига
1032,15345852,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Лорьян,1,Брест,2,17,переменная облачность,2.53,3.26,2.97,1.87,2.03,7.0,6.8,2,1,5,4,3,5,10,12,17,18,1.0,1.2,1.7,1.8,2,1,7,9,5,5,5,5,9.7,8.89,13.4,9.78,4.2,3.89,5.0,4.11,45.6,47.0,54.4,53.0,4.2,4.67,5.7,4.11,12.2,14.11,11.0,11.11,1.6,1.67,1.1,1.22,2.3,1.78,1.5,1.89,0.3,0.0,0.2,0.11,3,Лига
1033,15345853,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 14:00",2021-11-07 14:00:00,Марсель,0,Метц,0,21,солнечно,1.42,4.95,7.6,2.34,1.67,2.6,7.8,2,1,6,2,2,7,10,9,9,24,1.0,0.9,0.9,2.4,5,0,4,6,3,8,7,2,12.0,8.78,10.3,12.89,2.7,3.22,3.5,5.0,59.6,41.78,40.4,58.22,4.6,3.89,4.1,5.78,8.5,13.11,11.8,12.56,1.7,1.11,3.3,1.44,2.3,2.67,1.7,1.78,0.1,0.11,0.1,0.0,0,Лига
1034,15345854,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Нант,2,Страсбур,2,21,солнечно,2.51,3.3,2.96,1.68,2.32,7.0,7.0,4,5,1,2,5,3,13,20,13,10,1.3,2.0,1.3,1.0,1,3,5,6,4,6,6,4,11.0,9.1,10.1,11.2,4.2,3.9,4.1,4.8,43.6,47.8,56.4,52.2,4.6,5.0,4.9,5.9,12.8,13.4,11.8,10.7,1.3,1.1,1.1,1.2,2.1,2.0,1.8,1.9,0.1,0.1,0.2,0.2,4,Лига
1035,15345855,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 18:05",2021-11-07 18:05:00,Ницца,0,Монпелье,1,24,солнечно,1.52,4.6,6.1,2.22,1.63,7.1,7.0,6,4,2,3,2,3,19,15,9,13,1.9,1.5,0.9,1.3,3,3,5,6,6,4,4,6,12.3,13.5,9.1,12.3,4.9,5.8,3.7,4.1,53.0,51.3,47.0,48.7,5.1,5.0,3.4,4.0,14.0,11.6,10.2,14.6,2.0,1.3,1.7,1.8,2.1,2.3,1.4,2.7,0.0,0.3,0.2,0.2,1,Лига
1036,15345856,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Реймс,0,Монако,0,18,солнечно,4.25,3.5,1.93,1.68,2.32,7.0,2.8,2,5,3,3,5,2,11,17,14,11,1.1,1.7,1.4,1.1,2,2,6,6,4,6,6,4,9.9,7.9,9.1,10.7,3.7,3.3,4.1,3.4,43.2,53.2,56.8,46.8,4.8,4.0,5.4,4.0,12.8,12.7,13.8,11.3,1.8,1.8,1.3,2.2,1.9,2.2,2.4,1.6,0.2,0.0,0.0,0.1,0,Лига
1037,15345857,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 21:45",2021-11-07 21:45:00,Ренн,4,Лион,1,21,солнечно,2.71,3.64,2.8,2.34,1.74,2.9,3.0,7,6,2,2,1,2,20,22,7,12,2.0,2.2,0.7,1.2,5,3,4,7,5,7,5,3,14.9,14.8,9.7,12.5,6.0,6.4,3.0,5.3,55.6,58.3,44.4,41.7,7.7,4.4,5.2,4.2,13.0,8.6,8.8,10.8,1.7,2.6,1.4,1.7,1.89,1.8,1.67,1.9,0.11,0.4,0.0,0.0,5,Лига
1038,15345858,"Лига 1, 13-й тур, регулярный сезон, 07.11.2021 16:00",2021-11-07 16:00:00,Сент-Этьен,3,Клермон,2,13,солнечно,2.39,3.66,2.88,2.15,1.78,7.9,6.7,0,1,4,4,6,5,9,10,23,23,0.9,1.0,2.3,2.3,0,1,8,6,6,6,4,4,11.5,9.7,11.3,11.0,4.6,3.2,4.9,4.5,50.6,50.4,49.4,49.6,5.1,5.0,4.9,4.0,12.5,9.4,13.4,13.4,2.6,0.9,1.4,0.3,1.7,1.1,2.1,2.0,0.2,0.2,0.1,0.1,5,Лига
1039,15345859,"Лига 1, 14-й тур, регулярный сезон, 21.11.2021 16:00",2021-11-21 16:00:00,Анже,1,Лорьян,0,23,переменная облачность,1.77,3.58,5.15,1.87,2.03,14.9,14.0,2,2,5,5,3,3,13,10,15,16,1.3,1.0,1.5,1.6,2,2,8,7,5,5,5,5,9.7,10.0,9.5,11.9,3.4,4.0,3.7,4.2,48.5,45.2,51.5,54.8,5.8,4.4,4.1,5.8,11.6,12.0,11.3,11.0,0.9,1.7,2.2,1.4,1.7,2.0,1.9,1.6,0.0,0.2,0.3,0.2,1,Лига
1040,15345860,"Лига 1, 14-й тур, регулярный сезон, 21.11.2021 14:00",2021-11-21 14:00:00,Брест,4,Ланс,0,18,пасмурно,3.5,3.52,2.13,1.98,1.92,13.9,15.6,2,6,4,1,4,3,13,20,16,11,1.3,2.0,1.6,1.1,1,3,9,5,5,6,5,4,9.67,15.1,9.67,9.7,3.78,7.1,3.89,3.4,48.11,51.6,51.89,48.4,4.33,5.4,4.33,3.4,13.89,12.4,10.89,8.6,1.78,1.2,1.44,1.6,1.78,2.1,1.89,2.3,0.0,0.1,0.22,0.2,4,Лига
